,mean
,depth
wellid,
315115110214901,83.03333333333335
315116110120601,9.95
315116110121801,0.0
315116110123301,0.0
315116110583501,87.454
315117109315801,9.375
315117109363201,186.4
315117110133501,0.0
315117110583501,146.22125
315118109512301,48.97
315118110134301,2.82
315118110395701,5.765000000000001
315118110395901,32.02
315118111004201,355.24
315118111013601,347.25
315118111013901,306.6
315119110010901,88.90833333333335
315119110121301,5.0
315120109315901,300.1
315120111473101,492.35
315124109354001,261.95
315124110393201,35.02
315124110424601,47.95
315124110424602,47.1
315125109344701,235.97500000000002
315125109382701,251.2
315126110473201,80.85
315126112290801,279.4
315127109533201,27.860000000000003
315128109591901,19.162499999999998
315129109035101,118.63333333333333
315129110563301,281.8
315130109310901,345.0
315130109423901,177.47666666666666
315130110475201,78.26
315130110591401,95.4175
315130112442401,75.69999999999999
315131109453301,163.46
315133109012201,84.5
315133109423701,85.34416666666668
315133111032301,192.16666666666666
315134109572501,59.35
315135109312201,330.55
315136109252601,13.75
315136109381101,147.07
315137109373301,145.58
315137109382501,247.70000000000002
315137109442501,132.98642857142858
315137109582301,19.85
315137110323301,126.006
315137110475201,59.0
315138109582301,15.9
315140109441602,135.50333333333333
315141109415901,191.425
315142109414201,194.91111111111113
315142109442801,230.3
315142110144801,68.725
315142110582501,123.75937499999999
315142111182201,67.3
315143110580401,153.2
315143111004501,392.2
315144110124201,24.105
315144110131101,0.0
315144110140701,21.450000000000003
315144111013801,386.3
315144111541401,27.0
315145110124201,21.0
315145110132801,0.0
315146109370301,158.45499999999998
315147109050501,193.7
315147109373801,223.55
315148109051201,94.8
315148110480601,72.0
315149110584801,182.56
315149111013001,409.72499999999997
315150110122601,-0.125
315150110481901,90.0
315151109292901,490.21999999999997
315151109300001,445.0
315151111000401,336.13333333333327
315152111000401,300.0
315154110122401,0.35
315155109250201,5.5
315155110124101,36.2
315156110122601,37.215
315156110122901,20.8
315156110592101,119.7821052631579
315157110592401,223.375
315157111102001,16.0
315159110575201,138.5772727272727
315200110130201,33.9
315200110130202,33.61
315200110574901,160.50266666666667
315200110595501,259.4
315201109353501,161.73923076923077
315202110481301,66.04
315202110581501,138.4276923076923
315203110122401,2.2800000000000002
315203110122801,0.0
315204109272301,711.95
315204110120001,73.80000000000001
315205109383901,238.2
315205110085501,362.847
315207109254001,16.814
315207109411701,168.1
315207110125101,24.6
315208110144201,54.4
315209109311801,354.0
315209110043501,658.84
315209110123101,-0.7
315209110143701,73.11666666666666
315209111013601,427.0
315210109440301,139.4925
315210110123501,53.5
315211109263701,5.6
315211110123501,0.0
315211111000801,263.16592592592593
315212112021301,335.0
315213109552601,38.72
315214110123801,0.0
315214110143101,48.800000000000004
315215110144401,52.5
315215110595801,327.55
315216109413701,90.32499999999999
315216109413801,138.0
315216110122701,13.549999999999999
315216110122801,59.0
315217110123401,45.77
315217110123701,0.0
315217110222301,16.07
315217111364801,6.0
315218110052601,719.0
315220109380501,165.0
315220110554001,257.0
315221110480501,20.0
315221110581801,116.28071428571431
315221111325201,76.8
315222110463501,30.0
315222110463601,60.0
315222110480301,75.02499999999999
315222110585701,84.705
315222111325101,89.0
315223110575601,86.71
315223110591601,133.76615384615386
315223111000201,255.0878571428572
315224110575601,160.27142857142857
315225109373801,257.29999999999995
315225110480501,87.82499999999999
315226110480601,64.0
315227109030001,158.13483333333332
315227109295201,458.2
315227111162901,213.21999999999997
315228109310301,380.3680000000001
315228111033201,174.0
315229110123801,0.0
315230109275501,18.029999999999998
315230109330501,245.55
315230109342701,215.128
315230109394201,177.55800000000002
315230110135701,7.49
315230110481501,81.0
315231109391101,185.83333333333334
315231109423901,136.12136363636364
315231110394901,200.0
315232109291301,524.52
315232109365201,236.85000000000002
315232109384001,199.2
315232109543401,21.0
315232112183401,241.46750000000003
315232112475501,87.21673913043485
315234110124301,-0.6
315235109320001,316.6
315235109323301,235.0
315235109373201,131.245
315235109380801,228.54000000000002
315235109382501,155.0
315235109385601,142.0
315235109543401,18.865000000000002
315235110124201,0.0
315235110135801,10.0
315236109365001,126.0
315236109393301,145.0
315236110135801,0.0
315236110142201,35.12
315236110144501,46.1
315236110475401,73.8
315237109013001,93.8
315237109034201,210.575
315237109381701,119.0
315237110144501,43.699999999999996
315237110591401,255.35999999999999
315237111374801,8.0
315238109355101,238.45999999999998
315238109381001,123.24333333333334
315238111174001,17.984
315241109542101,13.915
315241110554001,263.05
315241111240301,244.25346153846152
315242110131101,1.2
315243109384201,150.0
315243110132101,16.45
315243110480001,35.0
315243111000801,261.82916666666665
315244109284901,555.7
315244110111101,104.8
315245110554101,281.6418
315247110561501,221.37588235294118
315249109401001,100.0
315249109413701,90.32499999999999
315249109444401,78.20562500000001
315249110143101,72.02000000000001
315250109310401,355.0
315250109365301,130.0
315250109383201,111.0
315251110143301,114.9
315252112484601,70.948
315253109374701,189.0
315253111073201,19.1
315254109115101,5.94
315254109394401,108.51
315254110584501,134.0
315254112490201,88.98793548387096
315255109275801,58.73
315255109361501,192.0
315255112485001,67.0
315256110395901,230.0
315256110480301,67.0
315256110594301,233.82769230769233
315257109125201,11.8
315257109381201,170.0
315257109404401,207.00000000000003
315257110123701,78.96666666666665
315257110595601,259.3878571428571
315257111234501,248.18408163265295
315257112475301,99.25367647058823
315258109355901,231.63333333333333
315259109104701,12.2
315259109334001,234.8
315259109392201,185.0
315259109393601,274.5
315300109392401,185.4
315300109395301,228.25
315300110481501,61.0
315301109392401,185.23333333333335
315301109401101,193.95
315302110123401,60.4
315302110124901,53.15
315303109293001,10.31
315303109413701,113.55499999999999
315303110231601,110.4
315303111523001,7.0
315304109374001,120.0
315305109392201,224.7
315306109371001,219.29999999999998
315306110571701,164.03333333333333
315306111105001,73.35
315307110123701,5.550000000000001
315307110574101,134.6
315307110583601,140.0
315308109305901,378.79999999999995
315308110131901,0.8
315308111061001,13.780000000000001
315308111465301,549.2
315309109342801,213.4433333333333
315309109383701,160.0
315309109394301,180.13296296296292
315309110125101,0.0
315309110214601,10.75
315309110531501,128.02
315311110580501,127.0
315311110585701,111.495
315311111232601,300.275
315312109335801,225.83333333333334
315312109375101,120.0
315312110400401,32.2
315312110585401,246.04000000000002
315312111113801,40.0
315313109381401,204.70000000000002
315313109382201,276.3
315313109482001,237.0
315313110580801,119.39134615384616
315313112490701,110.11750000000012
315314109311201,5.8
315314110400401,19.1
315315109370601,233.95
315315111000501,384.6
315315111030401,425.0
315315112501001,79.46
315315112501002,82.29366972477064
315316109373501,222.7
315316109381001,108.88
315316109390101,187.66
315316110234901,6.77
315317109284901,12.200000000000001
315317109483901,220.54
315318109023901,183.6
315318109372101,219.9120689655173
315318109400101,81.94
315319109292801,9.392
315319110581201,64.0
315319110583601,225.8
315321109311701,364.25
315322109401001,207.7
315322110124101,0.0
315322110132901,22.75
315322110582801,68.18732673267327
315326110123301,6.9
315327109312501,360.5
315327110584001,192.0
315328109312501,8.0
315328110124201,32.0
315328110580501,50.0
315329109312701,353.42
315329110131301,15.0
315329110131401,17.0
315330110131501,20.0
315330110131801,56.13
315330110565901,230.92857142857142
315331109373901,117.35428571428572
315331110131501,15.0
315332110582101,134.1476470588235
315333109274601,6.5
315333110130501,20.866666666666667
315333110252901,7.175
315334109363601,235.15
315334110583401,48.79
315335110090101,365.73622222222224
315336109273601,649.2
315336110130601,3.9
315336110575001,160.71999999999997
315337109395601,162.9
315338109395001,155.61666666666667
315338110583701,46.0
315339110145501,11.75277777777778
315339111105601,85.725
315340109372801,226.13333333333333
315340109381601,105.0
315340109383801,183.9333333333333
315340110145201,12.412500000000001
315340111105101,33.0
315340111395301,13.0
315341109400901,198.85000000000002
315341110144701,21.650000000000002
315342110124301,0.7
315342110132101,75.0
315342110150001,77.65
315343111084201,41.6
315344109002901,97.745
315344109314801,341.1
315344109390301,165.96666666666667
315346109275401,633.0
315346109374301,177.89333333333335
315346110144501,13.1
315346110585201,234.3
315347110125001,0.0
315347111094201,44.0
315348109363701,100.0
315348110140701,26.38230769230769
315348110211401,44.8
315348110222301,46.9
315348110263501,2.32
315349109462901,153.3046666666667
315349110584701,59.92
315350109462801,232.65249999999995
315350111093301,45.3
315350112102501,266.864375
315352109492901,252.0
315352110144701,12.533333333333333
315352110311701,47.76666666666667
315353110131301,52.1
315353110574801,237.71166666666667
315353111510801,65.0
315354109394001,211.78000000000003
315354110144601,58.55
315354110581801,169.6
315355109070201,122.75
315355110132101,47.565
315355110144501,49.6
315355110592201,294.0
315356110203001,257.7185454545454
315356110581801,168.7
315400110131301,54.205
315400110575101,86.38
315401109363601,168.63333333333333
315401109373901,222.925
315401110125801,24.7
315401110135201,45.0
315401110590401,264.8
315402110135101,51.0
315402110135201,45.0
315402110342401,63.42
315403109550501,17.08
315403112330201,382.2
315405109370701,249.05
315405109375501,120.0
315405110135001,33.86666666666667
315405110150401,3.225
315405110250101,64.9
315406110064601,608.0
315406110135001,30.4
315407110125001,10.0
315408109401101,134.4
315408109492201,313.1
315408110145401,0.0
315408111001101,443.7
315409109264601,35.94
315409111042801,148.405
315410109315201,217.725
315410110134301,-8.0
315410110144801,31.8
315412110595801,409.8
315413109092501,120.0
315413109394201,192.74833333333333
315413110125001,19.78
315414109092601,190.0
315414109343501,173.95
315414110124001,15.0
315414110125101,25.0
315414110140601,32.03
315414110141301,27.64
315415110135201,9.05
315415110140001,29.820000000000004
315415110140301,17.0
315415110140401,32.21
315415110140701,36.0
315415110141301,27.1
315415110141801,20.65
315415110142101,25.0
315415110143001,14.85
315415110151501,28.8
315415110583701,98.48285714285714
315415112082301,284.43333333333334
315416110142101,20.080000000000002
315417109514701,413.29999999999995
315417110132201,0.0
315417110140001,32.78978260869566
315417110583501,112.95966666666665
315418109390801,201.95
315418110140001,35.1
315419110142301,19.9
315419110182001,454.9
315420109374001,225.70000000000002
315420109381601,104.985
315420109490501,248.74
315420110125001,32.1
315420110151801,0.0
315421109371201,227.7833333333333
315421109380401,209.2282051282052
315421110124201,19.6
315421110125601,11.68
315421110131101,54.0
315421110131901,-0.4366666666666667
315421110133501,40.0
315421110573801,148.0
315421112225301,229.6
315422109000501,81.5
315422109364201,210.88000000000002
315422109463801,127.5
315422110125701,6.34
315422110135201,25.1
315422110141401,31.57
315422110142901,12.85
315422110154601,0.0
315422110573801,91.47900000000001
315423109000101,83.4
315423110125801,0.0
315423110133701,54.43
315423110135301,7.9375
315423110140601,40.233333333333334
315423110142101,18.496585365853655
315423110144401,20.29
315424110124901,26.65
315424111001101,446.9
315425110132901,45.075
315425110140401,9.3
315425111453701,645.0
315426110124501,42.12500000000001
315426110133001,50.0
315426110140501,26.15
315426110152501,42.09
315427110125701,1.88
315427110130101,16.4
315427110140601,45.419999999999995
315427110584301,140.39565217391305
315427111585301,494.93333333333334
315427112225101,223.71666666666667
315428109375301,219.26666666666665
315428109404001,88.0
315428110133501,50.0
315428110134801,35.5
315428110585701,144.96666666666667
315428112320701,375.98333333333335
