wellid,Measurements
330240109575801,1
330240110031101,75
330241111370001,3
330241112070501,7
330241112072001,1
330241112390301,2
330242109583101,4
330242112390401,14
330243109582601,2
330243111214001,4
330243111231401,5
330243111265101,4
330244110031601,3
330244110110401,1
330244111280601,5
330244113332701,4
330244114044401,1
330245110120201,1
330245111201701,9
330245111224001,3
330246111035301,1
330247110551101,1
330247112534501,6
330248109590201,1
330248109594401,2
330249109580501,12
330249110524501,2
330249111224501,6
330249111553701,5
330249112013301,3
330249112013601,2
330249112015101,6
330249112523401,6
330249113033301,1
330250111242201,6
330250111571001,3
330251109583001,3
330251112162201,4
330252110031301,2
330252111252601,1
330252112412301,4
330252113024801,2
330252113232801,1
330253109575101,9
330253109590201,3
330254109594401,1
330254110544201,2
330254111260301,4
330254111261301,1
330254112001701,5
330254112141401,3
330255111255301,3
330256109585501,3
330256109594301,15
330256110543901,1
330256111255401,2
330256111255501,2
330256111260901,6
330256111332901,3
330257110543901,1
330257111264201,5
330257111271901,6
330257112393801,2
330258112385901,43
330259109595901,3
330259111254901,1
330259111260001,6
330259111291301,1
330300111200801,6
330300111250501,7
330300112144401,4
330301109573401,1
330301109575401,2
330301109585601,14
330301111004901,1
330301111253101,2
330301111253801,1
330301111254901,2
330301111574201,4
330302110553301,2
330302111253601,4
330302112014801,2
330302112090401,6
330303109573301,1
330303109580101,9
330303110543101,1
330303111272001,2
330303111553701,4
330303112035401,5
330303112042601,3
330303112411501,3
330304109575401,2
330304110031801,1
330304111231401,1
330304111234501,1
330304111253401,2
330304111563901,2
330304111584401,1
330304113233101,2
330305110542901,1
330305111563801,5
330305112025501,3
330307109141201,1
330307109594001,1
330307111400701,2
330307111560301,1
330310109580901,9
330310111291301,1
330310111380301,1
330310112025601,2
330311110550301,2
330311111203901,3
330311111214201,61
330311111303001,1
330311112520701,10
330312109575801,1
330312111272601,2
330313111230201,5
330313111255001,1
330313112080401,6
330314111225101,1
330314111255001,1
330314112495801,14
330315110032201,1
330315111225001,11
330315112014501,5
330315112083501,4
330316109575801,1
330316109580001,5
330316109581001,11
330316111194401,4
330316112004801,4
330316112163401,1
330316113203401,4
330317110550001,1
330317112001601,1
330318109594501,1
330318112031101,2
330318112032701,3
330318112523401,3
330318113024801,9
330319112090501,5
330319112154201,5
330319113015301,3
330320110031001,1
330320111195101,8
330320112031601,2
330320113231501,2
330321110001901,1
330321110002101,1
330321110002401,2
330321110002601,2
330321112040301,4
330321113154901,1
330322109580401,1
330323109593601,2
330323109594101,1
330323110001801,10
330324110554901,1
330324112140901,23
330324112161401,5
330325111333501,3
330325112075501,5
330326111560301,3
330326112083601,5
330327111571201,7
330327112151601,5
330327112533101,14
330328112023001,2
330328112071401,1
330328112144301,3
330328112402801,2
330328112533401,20
330329109591901,1
330329109595901,13
330329112005401,7
330329112014901,1
330329112080801,2
330329113220801,1
330329113221501,3
330329113222101,3
330329113222301,1
330329113231701,1
330329113232501,1
330330110030001,1
330330111574201,2
330330111581201,35
330330111594601,2
330330112001801,6
330330112042701,4
330330112070001,8
330330113195101,1
330331111553701,5
330331111574201,8
330331111584801,3
330331111585901,5
330331111591401,10
330331112035701,6
330331112161401,7
330331112553801,6
330332109581001,1
330332111380101,1
330332112004701,3
330332112041401,49
330332112070501,3
330332112390401,3
330333109594101,1
330334112073101,5
330335109581601,3
330335112004701,2
330336110030401,2
330336111031401,2
330337111200801,2
330337111410401,2
330338112200201,28
330339111410001,28
330340110000701,5
330340111193801,7
330340113150901,1
330341110001401,1
330341110003501,3
330343110003901,3
330343110025301,2
330343111272301,1
330343112402901,1
330344111054401,2
330345109581701,4
330345110004101,1
330345112030601,4
330346112270601,1
330347109595201,1
330347111585801,3
330348110001901,1
330348112161301,4
330349109583301,1
330349110001301,1
330352109563201,1
330352112141401,3
330353111594501,5
330353112390101,5
330353113240201,2
330354111211001,4
330354111584401,3
330354111594501,3
330354112023101,4
330354112075201,4
330355110000301,1
330355110532201,1
330355112011601,1
330355112073001,52
330356110543201,1
330356111195101,8
330356111581401,14
330356111582801,5
330356112011801,1
330356112035601,2
330357112140101,4
330358111563701,3
330358113151601,2
330359112151801,11
330401112021801,5
330402111192101,7
330402111403701,1
330402113181601,2
330402113245801,2
330403112035001,8
330404111495301,4
330405110004901,1
330405112090701,4
330406110015901,1
330407110004001,4
330411111190701,5
330412112035401,4
330413111410501,13
330414112035401,2
330415110021901,3
330415113242701,1
330416110553301,34
330417110022201,1
330417110022901,1
330418110005201,1
330418110022401,1
330418110022901,1
330418111071801,1
330418112031301,6
330419110021201,1
330419110082501,4
330419111581201,5
330420110005901,2
330420112034301,4
330420112392201,2
330421112020401,2
330421112070001,3
330421113194901,2
330421113200501,1
330421113224301,1
330421113234001,5
330421113234101,4
330421113250701,3
330422111581301,5
330422112020901,2
330422112021801,1
330422113163501,2
330422113164301,59
330422113181801,1
330423110022201,9
330423111093501,2
330423111413801,3
330423111420401,3
330423111424501,12
330423111574201,2
330423111591501,7
330423112002501,6
330423112004801,2
330423112021401,27
330423112134401,28
330423112385901,5
330423113191301,1
330423113192001,2
330423113222501,2
330423113225701,1
330423113532201,2
330424110020301,13
330424111451401,5
330424111564801,3
330424111594601,48
330424112004601,6
330424112023601,6
330424112065701,1
330424113212201,1
330424113222001,1
330424113243001,11
330425111564101,1
330425111571201,40
330426110020401,1
330426111272501,1
330427111471701,2
330428109045501,1
330428111460201,1
330430111272201,2
330430111283501,4
330431112081701,5
330432111581201,1
330432112035701,2
330432112035801,3
330434112051501,4
330434112073201,8
330434112073301,1
330434112395901,21
330435110011801,2
330435110015201,1
330435110015301,1
330435111212601,34
330435111212602,34
330435112085801,62
330436112052301,6
330436113232201,2
330437110013301,10
330438110010201,1
330438110010601,1
330438110010701,2
330438110010801,1
330438110011401,1
330438110015901,1
330438111410601,4
330440110012401,1
330440110012901,2
330440110013301,1
330440110014301,1
330440110014501,1
330441110011901,1
330441111452401,1
330442111581301,1
330442112035701,39
330443109560501,1
330443110010201,1
330443110010401,1
330443110011501,1
330443112073201,8
330443112075901,1
330444111205501,6
330444111434201,1
330444112035501,17
330444112394201,4
330445110010001,1
330445110011701,1
330446110014901,1
330446112014601,2
330446112020901,4
330447112415501,3
330447113185601,1
330447113191901,2
330447113195801,2
330447113232701,1
330448110021001,1
330448110021701,5
330448111435801,3
330448111442401,2
330448112023101,3
330448112134101,4
330449110005901,3
330449110010101,1
330449111191201,5
330450111594401,5
330450112060501,6
330450112392301,4
330450113182201,1
330451112004601,6
330451113042301,1
330452111485001,4
330453110012201,3
330454110015301,16
330454113034001,1
330455111441701,4
330455111495201,1
330456110010101,4
330456110011901,1
330456110553701,1
330457110010001,8
330457111193401,8
330457111194501,4
330457111271901,4
330457112060301,3
330458110553801,2
330458111181901,5
330458111581301,8
330458113040602,2
330459112025101,1
330459112090201,1
330500111410801,1
330500113043801,1
330500113050201,4
330501110005001,1
330502111193201,1
330503111194301,2
330503112060101,5
330504111040301,1
330504112065901,7
330505110022801,1
330505110023101,2
330505111495401,14
330505111591401,7
330505113173801,1
330507109050301,1
330507110011901,1
330507110022701,30
330508110010701,1
330508112055901,3
330508112080001,8
330508112395401,1
330509110025101,2
330509112075401,4
330511112421601,10
330512110015001,10
330512110031901,2
330512113193401,2
330513110004201,1
330513111272301,7
330513112395901,1
330513113162001,3
330514110004101,1
330514112393401,3
330514113231001,40
330515111245601,33
330515112144101,28
330515113175101,1
330516110011801,2
330516113225301,1
330516113232801,1
330516113243001,2
330516113250201,2
330517110424601,1
330517111594201,4
330518111161202,1
330518111335901,1
330518111584401,3
330518111591301,4
330519111502601,3
330520111451601,6
330520111500901,3
330520112505701,1
330521112032401,19
330521112032402,19
330522111160601,31
330522112415301,25
330525110423701,1
330525111125901,1
330530112395201,2
330532110014301,8
330532110014701,7
330532110020701,1
330534110432601,1
330534110433601,1
330535111181001,3
330536110013601,4
330536110014001,4
330536110014501,3
330536111411301,4
330538110432401,2
330540110013801,3
330540113161201,2
330540113201901,1
330541110440201,1
330541111152801,13
330542110440201,1
330542112394501,3
330543110020601,1
330544110434301,1
330544111271001,4
330546112090501,3
330547111274701,19
330547111461801,5
330548110015201,1
330548111464201,4
330549110021401,4
330550113110701,25
330552110021701,1
330552110021901,1
330552110442301,1
330553113220001,2
330554110022101,1
330554110560901,2
330555110021801,1
330556110024101,1
330556110443101,1
330558111151201,1
330558111441401,1
330558112532901,4
330559111150201,3
330559111151201,6
330600110022901,1
330603111161301,4
330603111165201,5
330603111480001,1
330603112403101,2
330604110450201,2
330604111480701,1
330604111482001,2
330604112403101,59
330605110571201,1
330605111472301,4
330605112423201,6
330606111165301,5
330606111485301,2
330606112394501,7
330606112394601,1
330606112395901,2
330606113253001,2
330607111272301,2
330607111491001,2
330607113161901,23
330607113175301,1
330607113242701,4
330608110451101,1
330608111492301,14
330608113151301,1
330608113183901,1
330608113202201,3
330608113205301,1
330608113212401,3
330608113214501,2
330608113220201,2
330608113251601,1
330609110444801,1
330610113073701,2
330611111161601,2
330611111163301,5
330612110571301,1
330612111161801,1
330612111540101,1
330614111272701,3
330614111275301,2
330614111495401,1
330614111543201,5
330614111553501,4
330614111560601,1
330615110575001,2
330616110451601,1
330616111441701,4
330616111502301,3
330617111152601,7
330617111302201,75
330617111441401,5
330618110574501,2
330618111092201,2
330618111251801,5
330618111253201,4
330618111504301,4
330618111543201,3
330620110574401,2
330624110461301,1
330625111444201,4
330625111444601,4
330628113161701,2
330628113161901,1
330630110030901,1
330630110044201,1
330631112424301,3
330632112393401,5
330632112395901,5
330632113023201,2
330632113161401,13
330632113212201,1
330633112014501,9
330634112403101,2
330635112402901,7
330636112394801,1
330638111453401,1
330638111514001,1
330638111533001,4
330639110461701,1
330639111262001,5
330642111451701,12
330642113120601,2
330645110053701,2
330648111251801,1
330648113222501,3
330649111492201,11
330650113220201,2
330651111160001,6
330652111262001,9
330655111292501,2
330655112392301,10
330656111534301,5
330656112402501,2
330658111272301,4
330658111533501,1
330658112410101,3
330658113205001,2
330658113212101,2
330700111530301,3
330700112181801,32
330700112204201,11
330700112395901,4
330700113154701,17
330700113184601,1
330700113192201,2
330700113200901,13
330700113202101,1
330700113222501,9
330701111435001,17
330701111441401,6
330701111525501,1
330701113243101,2
330701113253201,1
330701113254701,3
330702111241601,4
330702111275301,7
330703111241801,15
330703111262501,24
330703111292501,2
330703111443101,2
330703111453601,1
330704111251801,5
330704111252801,1
330704111262601,35
330704111272201,5
330704111292701,8
330704111492601,2
330705111243501,2
330705111254901,6
330705111271701,5
330705111272201,3
330705111275301,4
330705111292501,2
330706111270301,5
330706111273701,5
330706111280701,3
330706111282401,1
330706113182601,1
330707110471801,1
330708111271801,4
330708111510201,4
330709112203601,7
330709112425401,2
330715111545701,11
330718112345301,1
330720110472001,1
330720111470401,1
330723111271801,2
330724112401201,10
330724112410101,6
330724113253001,4
330725112205501,7
330725113181901,1
330725113260201,29
330726113212401,3
330727111575401,8
330727112401001,10
330727113222601,4
330728111563301,7
330728113202101,2
330730111283801,3
330730113253101,1
330732111243201,4
330732111273701,1
330733111275501,1
330735111565001,3
330736112400801,6
330738110435401,1
330743111515801,1
330743111540101,12
330743111553401,4
330745111241601,2
330745111334601,1
330747111260501,5
330748112403601,3
330749111271901,5
330750112182201,8
330750112401501,3
330751110584401,1
330751111311401,20
330751112213401,42
330751113212401,4
330752111525801,5
330752111525901,1
330752113192101,3
330752113205501,2
330752113232301,1
330752113254401,4
330753111241901,32
330753111304001,7
330753113202201,3
330754111272401,3
330754111502701,7
330755111463701,4
330755112215501,10
330756111244701,3
330756111262201,2
330756111502201,3
330756111502301,2
330757111263401,36
330757111265801,2
330757111272401,1
330757111282701,1
330757111295501,14
330757111300001,34
330757111302001,3
330758111274201,3
