,,mean
,,depth
basinid,year,
CRF,1984.0,103.59615384615384
CRF,1985.0,87.02413793103447
CRF,1986.0,220.2025
CRF,1987.0,230.9333333333333
CRF,1988.0,244.73333333333335
CRF,1989.0,356.21666666666664
CRF,1990.0,214.73333333333335
CRF,1991.0,120.16034482758623
CRF,1992.0,254.0
CRF,1993.0,284.54999999999995
CRF,1994.0,363.311111111111
CRF,1995.0,327.24375000000003
CRF,1996.0,323.90625
CRF,1997.0,246.78928571428568
CRF,1998.0,337.33461538461535
CRF,1999.0,324.729
CRF,2000.0,324.7410000000001
CRF,2001.0,313.5611111111111
CRF,2002.0,280.5593333333333
CRF,2003.0,190.980909090909
CRF,2004.0,273.832
CRF,2005.0,335.495
CRF,2006.0,279.9090909090909
CRF,2007.0,277.38
CRF,2008.0,372.665
CRF,2009.0,254.4818181818182
CRF,2010.0,215.85666666666668
CRF,2011.0,153.06
CRF,2012.0,225.1614285714286
CRF,2013.0,185.19444444444446
CRF,2014.0,193.47125
CRF,2015.0,162.45
CRF,2016.0,166.127
CRF,2017.0,303.75
CRF,2018.0,121.25344827586206
CRF,2019.0,185.113
CRF,2020.0,295.14
CRI,1934.0,8.0
CRI,1942.0,20.0
CRI,1954.0,4.0
CRI,1961.0,13.591989795918359
CRI,1962.0,14.536712328767123
CRI,1963.0,51.001875000000005
CRI,1964.0,87.73333333333335
CRI,1965.0,12.8
CRI,1966.0,54.629999999999995
CRI,1972.0,14.495483870967742
CRI,1973.0,12.12161290322581
CRI,1974.0,21.1875
CRI,1975.0,11.722222222222221
CRI,1984.0,34.21
CRI,1985.0,35.3
CRI,1987.0,78.6
CRI,1988.0,76.1
CRI,1989.0,66.69999999999999
CRI,1990.0,78.6
CRI,1991.0,78.65
CRI,1992.0,75.9
CRI,1993.0,75.7
CRI,1994.0,50.843333333333334
CRI,1995.0,47.697500000000005
CRI,1997.0,62.72
CRI,1998.0,73.2
CRI,1999.0,73.4
CRI,2000.0,57.8
CRI,2001.0,39.07285714285714
CRI,2002.0,48.504999999999995
CRI,2003.0,47.462
CRI,2004.0,48.730000000000004
CRI,2005.0,52.20333333333334
CRI,2006.0,45.18285714285714
CRI,2007.0,47.09
CRI,2008.0,45.104285714285716
CRI,2009.0,43.898
CRI,2010.0,46.41166666666666
CRI,2011.0,49.275
CRI,2012.0,47.364000000000004
CRI,2013.0,49.18
CRI,2014.0,52.76333333333334
CRI,2015.0,76.3
CRI,2016.0,77.7
CRI,2017.0,78.1
CRI,2018.0,77.6
CRI,2019.0,77.4
DEN,1946.0,42.45
DEN,1953.0,35.47666666666667
DEN,1954.0,44.3325
DEN,1955.0,41.65
DEN,1956.0,35.5
DEN,1957.0,39.605
DEN,1958.0,37.64
DEN,1960.0,49.06
DEN,1962.0,51.08
DEN,1964.0,49.6
DEN,1965.0,52.04
DEN,1971.0,55.260000000000005
DEN,1972.0,59.155
DEN,1973.0,49.05
DEN,1974.0,53.053333333333335
DEN,1975.0,51.42
DEN,1976.0,38.1
DEN,1977.0,136.494
DEN,1978.0,67.48333333333333
DEN,1979.0,62.995
DEN,1980.0,52.08
DEN,1981.0,54.775
DEN,1982.0,65.86666666666666
DEN,1983.0,72.85
DEN,1984.0,68.65
DEN,1985.0,66.4
DEN,1986.0,55.8
DEN,1987.0,58.6
DEN,1988.0,59.45
DEN,1989.0,63.9
DEN,1990.0,69.8
DEN,1991.0,74.1
DEN,1992.0,76.01999999999998
DEN,1993.0,108.60769230769232
DEN,1994.0,111.5
DEN,1995.0,138.8
DEN,1996.0,140.3
DEN,1997.0,145.95
DEN,1998.0,123.62727272727271
DEN,1999.0,145.0
DEN,2000.0,149.05
DEN,2001.0,152.8
DEN,2002.0,92.2975
DEN,2003.0,157.9
DEN,2004.0,123.3
DEN,2005.0,82.7
DEN,2006.0,81.2
DEN,2007.0,84.0
DEN,2008.0,90.6
DEN,2009.0,95.6
DEN,2010.0,89.3
DEN,2011.0,92.17
